week,producer_code,product_id,Product,quantity.x,cost.x,price.x,quantity.y,cost.y,price.y,undelivered,unplanned,discrepancy,Category,Category,Category 2,Category 3,Owns Land,Owns Water
9/18/22,LEE,3828,"Peppers, Bell",10,40.75,45.23,NA,NA,NA,1,0,NA,Peppers, Bell,,,#N/A,#N/A
9/18/22,LFF,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,TRUE
9/18/22,LFF,3458,"Peppers, Habanero",25,40.5,44.96,5,40.5,44.96,0,0,-80.00%,Peppers, Habanero,,,FALSE,TRUE
9/18/22,LFF,3828,"Peppers, Bell",20,40.75,45.23,5,40.75,45.23,0,0,-75.00%,Peppers, Bell,,,FALSE,TRUE
9/18/22,LOF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
9/18/22,MFP,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/18/22,MFP,3759,Onions,10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,FALSE
9/18/22,MHA,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
9/18/22,MHG,3200,"Tomatoes, Grape",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Tomatoes, Grape,,,TRUE,TRUE
9/18/22,MLG,3364,"Greens, Mustard",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/18/22,MLG,3759,Onions,10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,FALSE
9/18/22,MMO,3364,"Greens, Mustard",5,42.75,47.45,10,42.75,47.45,0,0,100.00%,Greens, Mustard,,,FALSE,FALSE
9/18/22,PBY,3201,"Tomatoes, Roma",10,40.5,44.96,35,40.5,44.96,0,0,250.00%,Tomatoes, Roma,,,FALSE,FALSE
9/18/22,PLT,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/18/22,PLT,3458,"Peppers, Habanero",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Peppers, Habanero,,,FALSE,FALSE
9/18/22,PZM,3153,"Peppers, Jalapeno",10,30,33.3,13,30,33.3,0,0,30.00%,Peppers, Jalapeno,,,FALSE,TRUE
9/18/22,PZM,3458,"Peppers, Habanero",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Peppers, Habanero,,,FALSE,TRUE
9/18/22,PZM,3828,"Peppers, Bell",10,40.75,45.23,10,40.75,45.23,0,0,0.00%,Peppers, Bell,,,FALSE,TRUE
9/18/22,SRF,3759,Onions,30,46.25,51.34,30,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,TRUE
9/18/22,YMF,3200,"Tomatoes, Grape",18,40.5,44.96,18,40.5,44.96,0,0,0.00%,Tomatoes, Grape,,,FALSE,TRUE
9/25/22,AGF,3189,"Squash, Winter, Delicata",60,40.75,45.23,45,40.75,45.23,0,0,-25.00%,Squash, Winter, Delicata,,TRUE,TRUE
9/25/22,AGF,3449,"Peppers, Poblano",10,46.25,51.34,NA,NA,NA,1,0,NA,Peppers, Poblano,,,TRUE,TRUE
9/25/22,CAL,3189,"Squash, Winter, Delicata",65,40.75,45.23,65,40.75,45.23,0,0,0.00%,Squash, Winter, Delicata,,TRUE,TRUE
9/25/22,CBS,3201,"Tomatoes, Roma",14,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,TRUE,TRUE
9/25/22,CHO,3200,"Tomatoes, Grape",10,40.5,44.96,20,40.5,44.96,0,0,100.00%,Tomatoes, Grape,,,TRUE,FALSE
9/25/22,CHO,3449,"Peppers, Poblano",10,46.25,51.34,NA,NA,NA,1,0,NA,Peppers, Poblano,,,TRUE,FALSE
9/25/22,D2D,3200,"Tomatoes, Grape",10,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Grape,,,TRUE,TRUE
9/25/22,KHF,3201,"Tomatoes, Roma",18,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,FALSE,FALSE
9/25/22,MFP,3573,"Greens, Bok Choy",10,46.25,51.34,30,46.25,51.34,0,0,200.00%,Greens, Bok Choy,,,FALSE,FALSE
9/25/22,MHG,3200,"Tomatoes, Grape",10,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Grape,,,TRUE,TRUE
9/25/22,NTN,3449,"Peppers, Poblano",20,46.25,51.34,20,46.25,51.34,0,0,0.00%,Peppers, Poblano,,,FALSE,FALSE
9/25/22,PBY,3189,"Squash, Winter, Delicata",25,40.75,45.23,25,40.75,45.23,0,0,0.00%,Squash, Winter, Delicata,,FALSE,FALSE
9/25/22,PBY,3201,"Tomatoes, Roma",9,40.5,44.96,9,40.5,44.96,0,0,0.00%,Tomatoes, Roma,,,FALSE,FALSE
9/25/22,PBY,3573,"Greens, Bok Choy",10,46.25,51.34,20,46.25,51.34,0,0,100.00%,Greens, Bok Choy,,,FALSE,FALSE
9/25/22,PZM,3449,"Peppers, Poblano",10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Peppers, Poblano,,,FALSE,TRUE
9/25/22,PZM,3573,"Greens, Bok Choy",10,46.25,51.34,NA,NA,NA,1,0,NA,Greens, Bok Choy,,,FALSE,TRUE
9/25/22,SRF,3201,"Tomatoes, Roma",30,40.5,44.96,30,40.5,44.96,0,0,0.00%,Tomatoes, Roma,,,FALSE,TRUE
9/25/22,TEB,3573,"Greens, Bok Choy",10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Greens, Bok Choy,,,TRUE,FALSE
9/25/22,YMF,3200,"Tomatoes, Grape",18,40.5,44.96,16,40.5,44.96,0,0,-11.10%,Tomatoes, Grape,,,FALSE,TRUE
10/2/22,AGF,3189,"Squash, Winter, Delicata",90,40.75,45.23,NA,NA,NA,1,0,NA,Squash, Winter, Delicata,,TRUE,TRUE
10/2/22,AGF,3759,Onions,20,46.25,51.34,13,46.25,51.34,0,0,-35.00%,Onions,,,,TRUE,TRUE
10/2/22,BXF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,TRUE,FALSE
10/2/22,CAL,3189,"Squash, Winter, Delicata",60,40.75,45.23,21,40.75,45.23,0,0,-65.00%,Squash, Winter, Delicata,,TRUE,TRUE
10/2/22,CAL,3759,Onions,20,46.25,51.34,39,46.25,51.34,0,0,95.00%,Onions,,,,TRUE,TRUE
10/2/22,CHO,3278,"Radish, Red, Bulk, Bunched w/Tops",20,43.5,48.29,NA,NA,NA,1,0,NA,Radish, Red, Bulk, Bunched w/Tops,TRUE,FALSE
10/2/22,CLP,3613,"Beets Red, bulk",11,31,34.41,22,31,34.41,0,0,100.00%,Beets Red, bulk,,,TRUE,FALSE
10/2/22,CMU,3132,"Carrots, Rainbow",11,36.75,40.79,22,36.75,40.79,0,0,100.00%,Carrots, Rainbow,,,FALSE,FALSE
10/2/22,D2D,3278,"Radish, Red, Bulk, Bunched w/Tops",10,43.5,48.29,NA,NA,NA,1,0,NA,Radish, Red, Bulk, Bunched w/Tops,TRUE,TRUE
10/2/22,JWI,3278,"Radish, Red, Bulk, Bunched w/Tops",10,43.5,48.29,20,43.5,48.29,0,0,100.00%,Radish, Red, Bulk, Bunched w/Tops,FALSE,FALSE
10/2/22,KAL,3132,"Carrots, Rainbow",22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,FALSE
10/2/22,KHF,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,FALSE
10/2/22,KSL,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
10/2/22,KSL,3613,"Beets Red, bulk",11,31,34.41,11,31,34.41,0,0,0.00%,Beets Red, bulk,,,FALSE,FALSE
10/2/22,LOF,3364,"Greens, Mustard",5,42.75,47.45,10,42.75,47.45,0,0,100.00%,Greens, Mustard,,,FALSE,FALSE
10/2/22,MFP,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
10/2/22,MFP,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,FALSE
10/2/22,MHA,3364,"Greens, Mustard",5,42.75,47.45,10,42.75,47.45,0,0,100.00%,Greens, Mustard,,,FALSE,FALSE
10/2/22,MLG,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
10/2/22,MLG,3759,Onions,10,46.25,51.34,5,46.25,51.34,0,0,-50.00%,Onions,,,,FALSE,FALSE
10/2/22,MMO,3364,"Greens, Mustard",5,42.75,47.45,10,42.75,47.45,0,0,100.00%,Greens, Mustard,,,FALSE,FALSE
10/2/22,NTN,3613,"Beets Red, bulk",11,31,34.41,23,31,34.41,0,0,109.10%,Beets Red, bulk,,,FALSE,FALSE
10/2/22,PBY,3613,"Beets Red, bulk",11,31,34.41,44,31,34.41,0,0,300.00%,Beets Red, bulk,,,FALSE,FALSE
10/2/22,PLT,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
10/2/22,RSV,3755,Carrots,22,36.75,40.79,22,36.75,40.79,0,0,0.00%,Carrots,,,,FALSE,FALSE
10/2/22,SRF,3759,Onions,30,46.25,51.34,50,46.25,51.34,0,0,66.70%,Onions,,,,FALSE,TRUE
10/2/22,YMF,3132,"Carrots, Rainbow",11,36.75,40.79,22,36.75,40.79,0,0,100.00%,Carrots, Rainbow,,,FALSE,TRUE
10/2/22,YMF,3613,"Beets Red, bulk",11,31,34.41,22,31,34.41,0,0,100.00%,Beets Red, bulk,,,FALSE,TRUE
10/9/22,AGF,3759,Onions,20,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,TRUE,TRUE
10/9/22,CAL,3759,Onions,20,46.25,51.34,20,46.25,51.34,0,0,0.00%,Onions,,,,TRUE,TRUE
10/9/22,CLP,3613,"Beets Red, bulk",11,31,34.41,11,31,34.41,0,0,0.00%,Beets Red, bulk,,,TRUE,FALSE
10/9/22,HAF,3178,"Radish, Purple Daikon",22,39,43.29,NA,NA,NA,1,0,NA,Radish, Purple Daikon,,,TRUE,FALSE
10/9/22,KAL,3132,"Carrots, Rainbow",22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,FALSE
10/9/22,KHF,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,FALSE
10/9/22,KSL,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,FALSE,FALSE
10/9/22,MFP,3573,"Greens, Bok Choy",10,46.25,51.34,30,46.25,51.34,0,0,200.00%,Greens, Bok Choy,,,FALSE,FALSE
10/9/22,MFP,3759,Onions,10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,FALSE
10/9/22,MLG,3759,Onions,10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,FALSE
10/9/22,NTN,3613,"Beets Red, bulk",11,31,34.41,11,31,34.41,0,0,0.00%,Beets Red, bulk,,,FALSE,FALSE
10/9/22,PBY,3573,"Greens, Bok Choy",10,46.25,51.34,NA,NA,NA,1,0,NA,Greens, Bok Choy,,,FALSE,FALSE
10/9/22,PBY,3613,"Beets Red, bulk",11,31,34.41,22,31,34.41,0,0,100.00%,Beets Red, bulk,,,FALSE,FALSE
10/9/22,PZM,3573,"Greens, Bok Choy",28,46.25,51.34,NA,NA,NA,1,0,NA,Greens, Bok Choy,,,FALSE,TRUE
10/9/22,RSV,3755,Carrots,22,36.75,40.79,22,36.75,40.79,0,0,0.00%,Carrots,,,,FALSE,FALSE
10/9/22,SRF,3759,Onions,30,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,TRUE
10/9/22,TEB,3573,"Greens, Bok Choy",10,46.25,51.34,20,46.25,51.34,0,0,100.00%,Greens, Bok Choy,,,TRUE,FALSE
10/9/22,YMF,3132,"Carrots, Rainbow",22,36.75,40.79,22,36.75,40.79,0,0,0.00%,Carrots, Rainbow,,,FALSE,TRUE
10/9/22,YMF,3178,"Radish, Purple Daikon",22,39,43.29,44,39,43.29,0,0,100.00%,Radish, Purple Daikon,,,FALSE,TRUE
10/9/22,YMF,3613,"Beets Red, bulk",11,31,34.41,11,31,34.41,0,0,0.00%,Beets Red, bulk,,,FALSE,TRUE
10/16/22,CLP,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,TRUE,FALSE
10/16/22,CMU,3132,"Carrots, Rainbow",11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,FALSE
10/16/22,CMU,3755,Carrots,11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,FALSE
10/16/22,HAF,3178,"Radish, Purple Daikon",22,39,43.29,NA,NA,NA,1,0,NA,Radish, Purple Daikon,,,TRUE,FALSE
10/16/22,KSL,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,FALSE,FALSE
10/16/22,MLG,3755,Carrots,22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,FALSE
10/16/22,NTN,3132,"Carrots, Rainbow",22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,FALSE
10/16/22,NTN,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,FALSE,FALSE
10/16/22,NTN,3755,Carrots,22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,FALSE
10/16/22,PBY,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,FALSE,FALSE
10/16/22,YMF,3132,"Carrots, Rainbow",33,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,TRUE
10/16/22,YMF,3178,"Radish, Purple Daikon",22,39,43.29,NA,NA,NA,1,0,NA,Radish, Purple Daikon,,,FALSE,TRUE
10/16/22,YMF,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,FALSE,TRUE
10/16/22,YMF,3755,Carrots,11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,TRUE
10/23/22,CLP,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,TRUE,FALSE
10/23/22,CMU,3132,"Carrots, Rainbow",11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,FALSE
10/23/22,HAF,3178,"Radish, Purple Daikon",22,39,43.29,NA,NA,NA,1,0,NA,Radish, Purple Daikon,,,TRUE,FALSE
10/23/22,KSL,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,FALSE,FALSE
10/23/22,NTN,3132,"Carrots, Rainbow",11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,FALSE
10/23/22,NTN,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,FALSE,FALSE
10/23/22,PBY,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,FALSE,FALSE
10/23/22,RSV,3755,Carrots,11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,FALSE
10/23/22,YMF,3132,"Carrots, Rainbow",33,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,TRUE
10/23/22,YMF,3178,"Radish, Purple Daikon",22,39,43.29,NA,NA,NA,1,0,NA,Radish, Purple Daikon,,,FALSE,TRUE
10/23/22,YMF,3613,"Beets Red, bulk",11,31,34.41,NA,NA,NA,1,0,NA,Beets Red, bulk,,,FALSE,TRUE
10/30/22,D2D,NA,#N/A,22,36.5,40.52,NA,NA,NA,1,0,NA,#N/A,,,,TRUE,TRUE
11/6/22,CMU,3755,Carrots,11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,FALSE
11/6/22,MLG,3755,Carrots,22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,FALSE
11/6/22,NTN,3755,Carrots,22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,FALSE
11/6/22,YMF,3755,Carrots,11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,TRUE
6/6/21,POG,3819,"Greens, Salad Mix - 24 ct 0.75lb",NA,NA,NA,19,84,93.24,0,1,NA,Greens, Salad Mix - 24 ct 0.75lb,,,#N/A,#N/A
6/6/21,STF,3806,"Greens, Lettuce, Head",NA,NA,NA,38,36,39.96,0,1,NA,Greens, Lettuce, Head,,#N/A,#N/A
6/13/21,D2D,3252,"Radish, French Breakfast",NA,NA,NA,19,36,39.96,0,1,NA,Radish, French Breakfast,,,TRUE,TRUE
6/13/21,LXF,3304,Garlic Scapes,NA,NA,NA,30,48,53.28,0,1,NA,Garlic Scapes,,,,#N/A,#N/A
6/13/21,NTN,3813,"Greens, Kale",NA,NA,NA,14,36,39.96,0,1,NA,Greens, Kale,,,FALSE,FALSE
6/13/21,POG,3140,"Kohlrabi, White",NA,NA,NA,36,46.8,51.48,0,1,NA,Kohlrabi, White,,,#N/A,#N/A
6/13/21,STF,3806,"Greens, Lettuce, Head",NA,NA,NA,15,36,39.96,0,1,NA,Greens, Lettuce, Head,,#N/A,#N/A
6/13/21,WKH,3573,"Greens, Bok Choy",NA,NA,NA,19,40,44.4,0,1,NA,Greens, Bok Choy,,,#N/A,#N/A
6/20/21,SEE,3813,"Greens, Kale",NA,NA,NA,38,24,26.64,0,1,NA,Greens, Kale,,,TRUE,TRUE
6/20/21,STF,3806,"Greens, Lettuce, Head",NA,NA,NA,15,36,39.96,0,1,NA,Greens, Lettuce, Head,,#N/A,#N/A
6/27/21,LXF,3390,"Potatoes, New Red",NA,NA,NA,28,100,111,0,1,NA,Potatoes, New Red,,,#N/A,#N/A
6/27/21,NTN,3813,"Greens, Kale",NA,NA,NA,30,36,39.96,0,1,NA,Greens, Kale,,,FALSE,FALSE
6/27/21,SEE,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,40,25,27.75,0,1,NA,Squash, Summer Green Zucchini, Organic,,TRUE,TRUE
7/4/21,LXF,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,15,25,27.75,0,1,NA,Squash, Summer Green Zucchini, Organic,,#N/A,#N/A
7/4/21,MHG,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,11,20,22.2,0,1,NA,Squash, Summer Green Zucchini, Organic,,TRUE,TRUE
7/4/21,MLF,3278,"Radish, Red, Bulk, Bunched w/Tops",NA,NA,NA,5,33.75,37.46,0,1,NA,Radish, Red, Bulk, Bunched w/Tops,#N/A,#N/A
7/4/21,SGC,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,20,20,22.2,0,1,NA,Squash, Summer Green Zucchini, Organic,,#N/A,#N/A
7/4/21,WKH,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,20,20,22.2,0,1,NA,Squash, Summer Green Zucchini, Organic,,#N/A,#N/A
7/4/21,YMF,3216,Rhubarb,NA,NA,NA,27,56.25,62.44,0,1,NA,Rhubarb,,,,FALSE,TRUE
7/11/21,CHO,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,10,24,26.64,0,1,NA,Squash, Summer Green Zucchini, Organic,,TRUE,FALSE
7/11/21,CHO,3278,"Radish, Red, Bulk, Bunched w/Tops",NA,NA,NA,7,33.75,37.46,0,1,NA,Radish, Red, Bulk, Bunched w/Tops,TRUE,FALSE
7/11/21,HAF,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,20,35,38.85,0,1,NA,Squash, Summer Green Zucchini, Organic,,TRUE,FALSE
7/11/21,MKV,3754,Cabbage,NA,NA,NA,4,34,37.74,0,1,NA,Cabbage,,,,#N/A,#N/A
7/11/21,SEE,3361,"Cucumbers, Slicing",NA,NA,NA,16,25,27.75,0,1,NA,Cucumbers, Slicing,,,TRUE,TRUE
7/11/21,SEE,3579,"Celery, Organic",NA,NA,NA,24,66.66,73.99,0,1,NA,Celery, Organic,,,TRUE,TRUE
7/11/21,SGC,3806,"Greens, Lettuce, Head",NA,NA,NA,8,36,39.96,0,1,NA,Greens, Lettuce, Head,,#N/A,#N/A
7/11/21,WKH,3278,"Radish, Red, Bulk, Bunched w/Tops",NA,NA,NA,39,33.75,37.46,0,1,NA,Radish, Red, Bulk, Bunched w/Tops,#N/A,#N/A
7/18/21,CHO,3401,"Beans, Green",NA,NA,NA,31,62.5,69.38,0,1,NA,Beans, Green,,,TRUE,FALSE
7/18/21,D2D,3754,Cabbage,NA,NA,NA,7,34,37.74,0,1,NA,Cabbage,,,,TRUE,TRUE
7/18/21,MKV,3401,"Beans, Green",NA,NA,NA,7,62.5,69.38,0,1,NA,Beans, Green,,,#N/A,#N/A
7/18/21,MKV,3756,Cucumbers,NA,NA,NA,16,20,22.2,0,1,NA,Cucumbers,,,,#N/A,#N/A
7/18/21,MKV,3775,Kohlrabi,NA,NA,NA,16,30,33.3,0,1,NA,Kohlrabi,,,,#N/A,#N/A
7/18/21,MLG,3401,"Beans, Green",NA,NA,NA,15,62.5,69.38,0,1,NA,Beans, Green,,,FALSE,FALSE
7/18/21,PBY,3361,"Cucumbers, Slicing",NA,NA,NA,13,20,22.2,0,1,NA,Cucumbers, Slicing,,,FALSE,FALSE
7/18/21,PBY,3401,"Beans, Green",NA,NA,NA,13,62.5,69.38,0,1,NA,Beans, Green,,,FALSE,FALSE
7/18/21,PBY,3573,"Greens, Bok Choy",NA,NA,NA,10,40,44.4,0,1,NA,Greens, Bok Choy,,,FALSE,FALSE
7/18/21,PBY,3592,Broccoli,NA,NA,NA,12,31.45,34.91,0,1,NA,Broccoli,,,,FALSE,FALSE
7/18/21,POG,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,30,25,27.75,0,1,NA,Squash, Summer Green Zucchini, Organic,,#N/A,#N/A
7/18/21,STF,3401,"Beans, Green",NA,NA,NA,7,62.5,69.38,0,1,NA,Beans, Green,,,#N/A,#N/A
7/18/21,STF,3573,"Greens, Bok Choy",NA,NA,NA,20,40,44.4,0,1,NA,Greens, Bok Choy,,,#N/A,#N/A
7/18/21,YMF,3401,"Beans, Green",NA,NA,NA,18,62.5,69.38,0,1,NA,Beans, Green,,,FALSE,TRUE
7/18/21,YMF,3592,Broccoli,NA,NA,NA,20,31.45,34.91,0,1,NA,Broccoli,,,,FALSE,TRUE
7/25/21,CHO,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,66,20,22.2,0,1,NA,Squash, Summer Green Zucchini, Organic,,TRUE,FALSE
7/25/21,CHO,3278,"Radish, Red, Bulk, Bunched w/Tops",NA,NA,NA,60,33.75,37.46,0,1,NA,Radish, Red, Bulk, Bunched w/Tops,TRUE,FALSE
7/25/21,CHO,3401,"Beans, Green",NA,NA,NA,30,62.5,69.38,0,1,NA,Beans, Green,,,TRUE,FALSE
7/25/21,CHO,3669,"Greens, Chard",NA,NA,NA,34,36,39.96,0,1,NA,Greens, Chard,,,TRUE,FALSE
7/25/21,NTN,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,10,20,22.2,0,1,NA,Squash, Summer Green Zucchini, Organic,,FALSE,FALSE
7/25/21,PBY,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,21,20,22.2,0,1,NA,Squash, Summer Green Zucchini, Organic,,FALSE,FALSE
7/25/21,PBY,3362,"Cucumbers, Pickling",NA,NA,NA,32,20,22.2,0,1,NA,Cucumbers, Pickling,,,FALSE,FALSE
7/25/21,SXF,3826,"Greens, Sweet Potato Leaves",NA,NA,NA,50,30,33.3,0,1,NA,Greens, Sweet Potato Leaves,,,FALSE,FALSE
7/25/21,WKH,3202,"Tomatoes, Slicers",NA,NA,NA,12,40,44.4,0,1,NA,Tomatoes, Slicers,,,#N/A,#N/A
7/25/21,WKH,3806,"Greens, Lettuce, Head",NA,NA,NA,21,36,39.96,0,1,NA,Greens, Lettuce, Head,,#N/A,#N/A
7/25/21,YMF,3099,Beets Red w/greens,NA,NA,NA,21,36,39.96,0,1,NA,Beets Red w/greens,,,,FALSE,TRUE
7/25/21,YMF,3401,"Beans, Green",NA,NA,NA,20,62.5,69.38,0,1,NA,Beans, Green,,,FALSE,TRUE
8/1/21,CBS,3153,"Peppers, Jalapeno",NA,NA,NA,14,25.5,28.31,0,1,NA,Peppers, Jalapeno,,,TRUE,TRUE
8/1/21,CHO,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,30,20,22.2,0,1,NA,Squash, Summer Green Zucchini, Organic,,TRUE,FALSE
8/1/21,CHO,3401,"Beans, Green",NA,NA,NA,20,62.5,69.38,0,1,NA,Beans, Green,,,TRUE,FALSE
8/1/21,CHO,3669,"Greens, Chard",NA,NA,NA,20,36,39.96,0,1,NA,Greens, Chard,,,TRUE,FALSE
8/1/21,LXF,3362,"Cucumbers, Pickling",NA,NA,NA,30,20,22.2,0,1,NA,Cucumbers, Pickling,,,#N/A,#N/A
8/1/21,MKV,3759,Onions,NA,NA,NA,20,40,44.4,0,1,NA,Onions,,,,#N/A,#N/A
8/1/21,SEE,3242,"Greens, Lettuce, Romaine, Green, Organic",NA,NA,NA,34,30,38.63,0,1,NA,Greens, Lettuce, Romaine, Green,TRUE,TRUE
8/1/21,SEE,3828,"Peppers, Bell",NA,NA,NA,37,30.25,33.58,0,1,NA,Peppers, Bell,,,,TRUE
8/1/21,SGC,3754,Cabbage,NA,NA,NA,7,34,37.74,0,1,NA,Cabbage,,,,,#N/A
8/1/21,SXF,3826,"Greens, Sweet Potato Leaves",NA,NA,NA,50,30,33.3,0,1,NA,Greens, Sweet Potato Leaves,,,,FALSE
8/1/21,YMF,3361,"Cucumbers, Slicing",NA,NA,NA,7,20,22.2,0,1,NA,Cucumbers, Slicing,,,,TRUE
8/8/21,CBS,3153,"Peppers, Jalapeno",NA,NA,NA,66,25.5,28.31,0,1,NA,Peppers, Jalapeno,,,,TRUE
8/8/21,CHO,3184,"Squash, Summer Green Zucchini, Organic",NA,NA,NA,45,20,22.2,0,1,NA,Squash, Summer Green Zucchini, Organic,,,FALSE
8/8/21,MHG,3153,"Peppers, Jalapeno",NA,NA,NA,8,25.5,28.31,0,1,NA,Peppers, Jalapeno,,,,TRUE
8/8/21,MLG,3758,"Eggplant, African (Bitter ball)",NA,NA,NA,33,20,22.2,0,1,NA,Eggplant, African (Bitter ball),,,,FALSE
8/8/21,SEE,3202,"Tomatoes, Slicers",NA,NA,NA,40,34,37.74,0,1,NA,Tomatoes, Slicers,,,,TRUE
8/8/21,SGC,3153,"Peppers, Jalapeno",NA,NA,NA,10,25.5,28.31,0,1,NA,Peppers, Jalapeno,,,,#N/A
8/8/21,SXF,3826,"Greens, Sweet Potato Leaves",NA,NA,NA,50,30,33.3,0,1,NA,Greens, Sweet Potato Leaves,,,,FALSE
8/15/21,MKV,3405,Okra,NA,NA,NA,36,51,56.61,0,1,NA,Okra,,,,,#N/A
8/15/21,MLG,3757,Eggplant,NA,NA,NA,15,31.62,35.1,0,1,NA,Eggplant,,,,,FALSE
